date,stock_level,sales,Year,Month,Day,product_name_Alcatel,product_name_BlackBerry,product_name_Google Pixel,product_name_HTC,product_name_Huawei,product_name_LG,product_name_Lenovo,product_name_Motorola,product_name_Nokia,product_name_OnePlus,product_name_Samsung Galaxy,product_name_Sony Xperia,product_name_Xiaomi,product_name_ZTE,product_name_iPhone
2024-03-30,148,101,2024,3,30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-27,95,95,2024,9,27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-04,7,7,2024,12,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-08-06,155,60,2024,8,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-06-24,194,109,2024,6,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-27,11,11,2024,2,27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-24,12,12,2024,11,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-20,21,21,2024,9,20,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-01-13,15,15,2024,1,13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-28,165,165,2024,4,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-09-04,69,69,2024,9,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-18,157,157,2024,11,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-14,151,151,2024,7,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-20,37,37,2024,4,20,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-23,68,23,2024,11,23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-02-16,162,25,2024,2,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-03-13,102,102,2024,3,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-29,111,11,2024,8,29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-07-18,100,75,2024,7,18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-15,17,7,2024,11,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-09-22,70,70,2024,9,22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-30,22,22,2024,9,30,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-08-12,163,100,2024,8,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-02-18,198,157,2024,2,18,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-05,135,135,2024,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-05,101,101,2024,4,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-04-08,35,35,2024,4,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-29,43,43,2024,6,29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-10-05,174,60,2024,10,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-07-01,81,81,2024,7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-16,30,30,2024,11,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-01-15,145,61,2024,1,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-01-30,152,152,2024,1,30,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-31,199,118,2024,7,31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-06,89,14,2024,2,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-08,77,77,2024,5,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-04-02,68,68,2024,4,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-22,194,194,2024,5,22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-03,147,65,2024,11,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-10-09,68,36,2024,10,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-08-01,95,95,2024,8,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-06-23,158,52,2024,6,23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-14,166,96,2024,7,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-22,150,150,2024,5,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-09-02,20,20,2024,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-07,170,78,2024,5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-08,156,156,2024,11,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-02-11,141,41,2024,2,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-04-15,31,31,2024,4,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-31,56,56,2024,5,31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-04,128,24,2024,6,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-10-02,189,69,2024,10,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-08-26,37,37,2024,8,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-05-06,116,116,2024,5,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-05,185,185,2024,4,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-16,91,91,2024,3,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-09,42,42,2024,11,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-14,38,38,2024,11,14,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-05,107,107,2024,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-05-18,67,43,2024,5,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-05,159,36,2024,7,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-07-19,81,29,2024,7,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-01,31,31,2024,7,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-24,35,35,2024,10,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-20,108,108,2024,8,20,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-01-23,151,94,2024,1,23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-05-09,140,95,2024,5,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-09,102,102,2024,10,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-11-15,189,52,2024,11,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-10,6,6,2024,4,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-02-12,119,29,2024,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-06,9,9,2024,11,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-13,1,1,2024,8,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-29,80,27,2024,11,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-15,114,91,2024,5,15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-11-17,138,81,2024,11,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-25,48,48,2024,1,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-05-19,127,43,2024,5,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-07-25,142,142,2024,7,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-08-27,140,140,2024,8,27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-04,173,145,2024,2,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-08-24,34,34,2024,8,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-07-28,179,82,2024,7,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-31,103,95,2024,12,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-08,18,18,2024,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-12,89,86,2024,12,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-02-05,61,61,2024,2,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-10-18,10,10,2024,10,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-08-01,157,25,2024,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-29,143,143,2024,4,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-09,39,39,2024,11,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-02,10,10,2024,7,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-11,81,67,2024,11,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-23,48,48,2024,5,23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-29,49,49,2024,8,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-06,91,42,2024,2,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-07-31,188,66,2024,7,31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-12,195,42,2024,6,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-17,68,68,2024,12,17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-01-07,124,81,2024,1,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-11,97,66,2024,11,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-09-03,200,41,2024,9,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-08-13,27,1,2024,8,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-21,118,14,2024,7,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-04-06,45,45,2024,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-22,189,184,2024,7,22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-07,194,164,2024,4,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-27,92,92,2024,3,27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-06-11,53,53,2024,6,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-02-12,97,97,2024,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-01-03,124,106,2024,1,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-01-09,57,57,2024,1,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-19,50,50,2024,12,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-15,188,180,2024,1,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-02,181,110,2024,8,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-04-13,61,61,2024,4,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-29,132,132,2024,10,29,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-09,126,126,2024,2,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-03,54,54,2024,8,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-12-08,121,84,2024,12,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-08,118,42,2024,4,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-05-12,9,9,2024,5,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-22,44,44,2024,9,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-09-19,105,54,2024,9,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-04,3,3,2024,5,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-28,195,147,2024,11,28,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-20,151,18,2024,2,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-05-17,50,50,2024,5,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-06-18,131,128,2024,6,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-04,64,64,2024,10,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-16,115,50,2024,7,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-03-08,16,15,2024,3,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-30,191,137,2024,4,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-11,156,23,2024,2,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-08-17,43,36,2024,8,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-10,149,25,2024,11,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-25,137,6,2024,3,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-20,13,13,2024,7,20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-09-16,102,46,2024,9,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-12,9,9,2024,4,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-07-09,64,64,2024,7,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-11,32,32,2024,10,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-24,77,26,2024,3,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-08-15,11,11,2024,8,15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-09-15,53,53,2024,9,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-11-22,147,135,2024,11,22,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-05-05,129,129,2024,5,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-04,4,4,2024,4,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-06,40,24,2024,11,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-01,35,23,2024,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-24,30,19,2024,7,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-04-23,107,107,2024,4,23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-07,141,141,2024,4,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-10-13,54,54,2024,10,13,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-11-19,36,36,2024,11,19,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-07-01,29,29,2024,7,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-25,78,77,2024,2,25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-06-04,51,51,2024,6,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-11-08,184,138,2024,11,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-06-29,198,87,2024,6,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-08-18,59,35,2024,8,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-17,127,127,2024,4,17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-09-25,69,69,2024,9,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-12-28,44,44,2024,12,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-29,198,115,2024,12,29,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-05-02,191,181,2024,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-03,5,5,2024,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-08,145,136,2024,7,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-07-20,173,173,2024,7,20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-14,111,30,2024,10,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-09,6,6,2024,5,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-07,150,126,2024,1,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-03-04,152,152,2024,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-13,140,140,2024,6,13,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-12-02,85,85,2024,12,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-13,9,9,2024,7,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-29,66,18,2024,10,29,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-12-14,68,68,2024,12,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-06-06,147,147,2024,6,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-03-11,56,56,2024,3,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-09-24,20,20,2024,9,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-08-14,168,100,2024,8,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06,149,149,2024,11,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-01-24,88,88,2024,1,24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-02,151,151,2024,12,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-08-07,76,42,2024,8,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-10,43,43,2024,2,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-04-11,134,2,2024,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-05-19,132,57,2024,5,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-15,23,23,2024,3,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-18,81,81,2024,12,18,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-03-29,198,68,2024,3,29,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-21,196,163,2024,7,21,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-12-19,91,50,2024,12,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-06-11,104,104,2024,6,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-12-30,29,29,2024,12,30,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-31,21,21,2024,7,31,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-19,106,106,2024,7,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-04-22,165,35,2024,4,22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-04-28,158,27,2024,4,28,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-05,140,90,2024,2,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-05-12,139,139,2024,5,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-01-16,68,68,2024,1,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-02,35,35,2024,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-06,10,1,2024,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-23,195,39,2024,2,23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-19,64,64,2024,1,19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-10-09,6,6,2024,10,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-04-16,83,80,2024,4,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-04-02,9,9,2024,4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-07-06,90,90,2024,7,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-03-02,144,79,2024,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-05-22,190,98,2024,5,22,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-05,154,103,2024,7,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-11-19,77,61,2024,11,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-07,77,77,2024,8,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-16,35,35,2024,9,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-08,91,35,2024,3,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-10-27,118,74,2024,10,27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-10-05,181,65,2024,10,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-02-28,102,102,2024,2,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-09-12,113,113,2024,9,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-08-17,191,64,2024,8,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-14,124,29,2024,11,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-01,198,185,2024,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-06-26,185,76,2024,6,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-05-19,15,15,2024,5,19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-03-29,114,22,2024,3,29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12,158,119,2024,1,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-10-03,182,59,2024,10,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-21,81,55,2024,2,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-02-24,19,19,2024,2,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-07-01,102,87,2024,7,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-31,82,82,2024,7,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-28,163,70,2024,3,28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-08-16,143,93,2024,8,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-02-01,62,62,2024,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-10-21,156,29,2024,10,21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-05-10,108,37,2024,5,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-05-09,172,50,2024,5,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-04-24,90,90,2024,4,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-04-08,198,11,2024,4,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-26,143,131,2024,4,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-12-24,169,83,2024,12,24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-22,170,121,2024,1,22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-10-19,8,8,2024,10,19,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-03-29,149,149,2024,3,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-05-20,52,16,2024,5,20,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-28,105,55,2024,9,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-11,170,135,2024,2,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-05-08,152,79,2024,5,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-27,6,6,2024,2,27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-06,57,57,2024,3,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-05,105,74,2024,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-24,121,99,2024,3,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-07-18,192,16,2024,7,18,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-08-10,103,29,2024,8,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-06-05,135,135,2024,6,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-04,183,58,2024,6,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-15,8,8,2024,6,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-02,130,130,2024,9,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-20,81,81,2024,10,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-20,158,151,2024,10,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-05,68,64,2024,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-01,40,40,2024,10,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-18,170,131,2024,12,18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-06-19,173,173,2024,6,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-05-27,40,40,2024,5,27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-06-15,17,17,2024,6,15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-15,11,11,2024,1,15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-05-21,150,26,2024,5,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-27,26,11,2024,6,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-25,104,3,2024,4,25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-11-26,10,10,2024,11,26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-28,33,33,2024,12,28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-04-10,172,86,2024,4,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-15,175,135,2024,12,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-03-28,57,43,2024,3,28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-11-05,88,88,2024,11,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-23,150,9,2024,6,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-05-26,50,50,2024,5,26,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-12-20,174,174,2024,12,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-31,150,138,2024,10,31,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-22,172,148,2024,5,22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-07-29,116,116,2024,7,29,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-31,50,50,2024,10,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-01-25,108,108,2024,1,25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-30,10,10,2024,9,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
